image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,notes,original_source,resolved_source_path,disease_class,user_like_bucket
demo_191,staged_external:docs/demo_assets/m2_full_image_set/images/demo_191_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\381.jpg,docs/demo_assets/m2_full_image_set/images/demo_191_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,difficult
demo_192,staged_external:docs/demo_assets/m2_full_image_set/images/demo_192_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\387.jpg,docs/demo_assets/m2_full_image_set/images/demo_192_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,borderline
demo_193,staged_external:docs/demo_assets/m2_full_image_set/images/demo_193_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\397.jpg,docs/demo_assets/m2_full_image_set/images/demo_193_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_194,staged_external:docs/demo_assets/m2_full_image_set/images/demo_194_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\403.jpg,docs/demo_assets/m2_full_image_set/images/demo_194_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_195,staged_external:docs/demo_assets/m2_full_image_set/images/demo_195_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\41.jpg,docs/demo_assets/m2_full_image_set/images/demo_195_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_196,staged_external:docs/demo_assets/m2_full_image_set/images/demo_196_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\417.jpg,docs/demo_assets/m2_full_image_set/images/demo_196_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_197,staged_external:docs/demo_assets/m2_full_image_set/images/demo_197_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\425.jpg,docs/demo_assets/m2_full_image_set/images/demo_197_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_198,staged_external:docs/demo_assets/m2_full_image_set/images/demo_198_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\433.jpg,docs/demo_assets/m2_full_image_set/images/demo_198_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_199,staged_external:docs/demo_assets/m2_full_image_set/images/demo_199_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\441.jpg,docs/demo_assets/m2_full_image_set/images/demo_199_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_200,staged_external:docs/demo_assets/m2_full_image_set/images/demo_200_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\449.jpg,docs/demo_assets/m2_full_image_set/images/demo_200_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,difficult
demo_201,staged_external:docs/demo_assets/m2_full_image_set/images/demo_201_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\453.jpg,docs/demo_assets/m2_full_image_set/images/demo_201_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,difficult
demo_202,staged_external:docs/demo_assets/m2_full_image_set/images/demo_202_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\461.jpg,docs/demo_assets/m2_full_image_set/images/demo_202_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,borderline
demo_203,staged_external:docs/demo_assets/m2_full_image_set/images/demo_203_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\467.jpg,docs/demo_assets/m2_full_image_set/images/demo_203_apricot_leaf.jpg,kayısı_sağlıklı_yaprak_302,clear
demo_204,staged_external:docs/demo_assets/m2_full_image_set/images/demo_204_apricot_leaf.jpeg,apricot__leaf,apricot,leaf,kayısı_sağlıklı_yaprak_302,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=kayısı_sağlıklı_yaprak_302,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\477.jpeg,docs/demo_assets/m2_full_image_set/images/demo_204_apricot_leaf.jpeg,kayısı_sağlıklı_yaprak_302,clear
demo_205,staged_external:docs/demo_assets/m2_full_image_set/images/demo_205_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_botrytis_cinerea_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_botrytis_cinerea_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_botrytis_cinerea_meyve\Botritis Cinerea 57.jpg,docs/demo_assets/m2_full_image_set/images/demo_205_grape_fruit.jpg,üzüm_botrytis_cinerea_meyve,clear
demo_206,staged_external:docs/demo_assets/m2_full_image_set/images/demo_206_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_botrytis_cinerea_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_botrytis_cinerea_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_botrytis_cinerea_meyve\Maladie_Pour-grise_grappe_2_Ephytia-INRAE-1-1024x759.jpg,docs/demo_assets/m2_full_image_set/images/demo_206_grape_fruit.jpg,üzüm_botrytis_cinerea_meyve,clear
demo_207,staged_external:docs/demo_assets/m2_full_image_set/images/demo_207_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_botrytis_cinerea_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_botrytis_cinerea_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_botrytis_cinerea_meyve\ab6af538-botrite_grappolo8.jpg,docs/demo_assets/m2_full_image_set/images/demo_207_grape_fruit.jpg,üzüm_botrytis_cinerea_meyve,clear
demo_208,staged_external:docs/demo_assets/m2_full_image_set/images/demo_208_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_botrytis_cinerea_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_botrytis_cinerea_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_botrytis_cinerea_meyve\Botritis Cinerea 186.jpg,docs/demo_assets/m2_full_image_set/images/demo_208_grape_fruit.jpg,üzüm_botrytis_cinerea_meyve,clear
demo_209,staged_external:docs/demo_assets/m2_full_image_set/images/demo_209_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_botrytis_cinerea_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_botrytis_cinerea_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_botrytis_cinerea_meyve\Botritis Cinerea 54.jpg,docs/demo_assets/m2_full_image_set/images/demo_209_grape_fruit.jpg,üzüm_botrytis_cinerea_meyve,clear
demo_210,staged_external:docs/demo_assets/m2_full_image_set/images/demo_210_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 8.JPG,docs/demo_assets/m2_full_image_set/images/demo_210_grape_fruit.jpg,üzüm_külleme_meyve,difficult
demo_211,staged_external:docs/demo_assets/m2_full_image_set/images/demo_211_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 44.JPG,docs/demo_assets/m2_full_image_set/images/demo_211_grape_fruit.jpg,üzüm_külleme_meyve,difficult
demo_212,staged_external:docs/demo_assets/m2_full_image_set/images/demo_212_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 48.JPG,docs/demo_assets/m2_full_image_set/images/demo_212_grape_fruit.jpg,üzüm_külleme_meyve,borderline
demo_213,staged_external:docs/demo_assets/m2_full_image_set/images/demo_213_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 7.JPG,docs/demo_assets/m2_full_image_set/images/demo_213_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_214,staged_external:docs/demo_assets/m2_full_image_set/images/demo_214_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 60.JPG,docs/demo_assets/m2_full_image_set/images/demo_214_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_215,staged_external:docs/demo_assets/m2_full_image_set/images/demo_215_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 11.JPG,docs/demo_assets/m2_full_image_set/images/demo_215_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_216,staged_external:docs/demo_assets/m2_full_image_set/images/demo_216_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 51.JPG,docs/demo_assets/m2_full_image_set/images/demo_216_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_217,staged_external:docs/demo_assets/m2_full_image_set/images/demo_217_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 55.JPG,docs/demo_assets/m2_full_image_set/images/demo_217_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_218,staged_external:docs/demo_assets/m2_full_image_set/images/demo_218_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_külleme_meyve\Bağ küllemesi 65.JPG,docs/demo_assets/m2_full_image_set/images/demo_218_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_219,staged_external:docs/demo_assets/m2_full_image_set/images/demo_219_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_külleme_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=val; source_class=üzüm_külleme_meyve,data\prepared_runtime_datasets\grape__fruit\val\üzüm_külleme_meyve\Bağ küllemesi 71.JPG,docs/demo_assets/m2_full_image_set/images/demo_219_grape_fruit.jpg,üzüm_külleme_meyve,clear
demo_220,staged_external:docs/demo_assets/m2_full_image_set/images/demo_220_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_mildiyö_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=üzüm_mildiyö_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_mildiyö_meyve\Bağ mildiyösü 274 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_220_grape_fruit.jpg,üzüm_mildiyö_meyve,difficult
demo_221,staged_external:docs/demo_assets/m2_full_image_set/images/demo_221_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_mildiyö_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=üzüm_mildiyö_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_mildiyö_meyve\Bağ mildiyösü 271 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_221_grape_fruit.jpg,üzüm_mildiyö_meyve,difficult
demo_222,staged_external:docs/demo_assets/m2_full_image_set/images/demo_222_grape_fruit.jpg,grape__fruit,grape,fruit,üzüm_mildiyö_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=üzüm_mildiyö_meyve,data\prepared_runtime_datasets\grape__fruit\test\üzüm_mildiyö_meyve\Bağ mildiyösü 485.JPG,docs/demo_assets/m2_full_image_set/images/demo_222_grape_fruit.jpg,üzüm_mildiyö_meyve,borderline
